10198637,01019863*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198638,01019863*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198639,01019863*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198640,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198641,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198642,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198643,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198644,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198645,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198646,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198647,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198648,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198649,01019864*,0101986**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198710,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198711,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198712,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198713,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198714,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198715,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198716,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198717,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198718,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198719,01019871*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198720,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198721,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198722,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198723,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198724,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198725,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198726,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198727,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198728,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198729,01019872*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198730,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198731,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198732,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198733,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198734,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198735,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198736,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198737,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198738,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198739,01019873*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198740,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198741,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198742,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198743,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198744,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198745,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198746,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198747,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198748,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198749,01019874*,0101987**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198810,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198811,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198812,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198813,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198814,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198815,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198816,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198817,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198818,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198819,01019881*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198820,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198821,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198822,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198823,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198824,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198825,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198826,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198827,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198828,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198829,01019882*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198830,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198831,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198832,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198833,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198834,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198835,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198836,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198837,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198838,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198839,01019883*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198840,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198841,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198842,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198843,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198844,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198845,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198846,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198847,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198848,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198849,01019884*,0101988**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198910,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198911,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198912,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198913,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198914,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198915,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198916,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198917,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198918,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198919,01019891*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198920,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198921,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198922,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198923,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198924,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198925,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198926,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198927,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198928,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198929,01019892*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198930,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198931,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198932,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198933,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198934,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198935,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198936,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198937,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198938,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198939,01019893*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198940,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198941,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198942,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198943,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198944,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198945,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198946,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198947,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198948,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10198949,01019894*,0101989**,010198***,01019****,0101*****,010******,01*******,0********,*********
10199010,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199011,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199012,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199013,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199014,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199015,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199016,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199017,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199018,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199019,01019901*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199020,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199021,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199022,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199023,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199024,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199025,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199026,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199027,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199028,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199029,01019902*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199030,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199031,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199032,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199033,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199034,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199035,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199036,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199037,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199038,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199039,01019903*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199040,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199041,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199042,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199043,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199044,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199045,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199046,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199047,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199048,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199049,01019904*,0101990**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199110,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199111,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199112,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199113,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199114,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199115,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199116,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199117,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199118,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199119,01019911*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199120,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199121,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199122,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199123,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199124,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199125,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199126,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199127,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199128,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199129,01019912*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199130,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199131,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199132,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199133,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199134,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199135,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199136,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199137,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199138,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199139,01019913*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199140,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199141,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199142,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199143,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199144,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199145,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199146,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199147,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199148,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199149,01019914*,0101991**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199210,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199211,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199212,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199213,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199214,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199215,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199216,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199217,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199218,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199219,01019921*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199220,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199221,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199222,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199223,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199224,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199225,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199226,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199227,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199228,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199229,01019922*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199230,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199231,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199232,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199233,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199234,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199235,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199236,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199237,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199238,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199239,01019923*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199240,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199241,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199242,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199243,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199244,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199245,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199246,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199247,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199248,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199249,01019924*,0101992**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199310,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199311,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199312,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199313,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199314,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199315,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199316,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199317,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199318,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199319,01019931*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199320,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199321,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199322,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199323,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199324,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199325,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199326,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199327,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199328,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199329,01019932*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199330,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199331,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199332,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199333,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199334,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199335,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199336,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199337,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199338,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199339,01019933*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199340,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199341,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199342,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199343,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199344,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199345,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199346,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199347,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199348,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199349,01019934*,0101993**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199410,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199411,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199412,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199413,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199414,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199415,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199416,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199417,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199418,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199419,01019941*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199420,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199421,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199422,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199423,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199424,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199425,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199426,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199427,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199428,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199429,01019942*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199430,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199431,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199432,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199433,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199434,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199435,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199436,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199437,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199438,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
10199439,01019943*,0101994**,010199***,01019****,0101*****,010******,01*******,0********,*********
